,0
217,Bau
218,Bébinn
219,Bedivere
220,Bedwyr
221,Béibhinn
222,Bel
223,Belenos
224,Belenus
225,Beli
226,Belial
227,Bellerophon
228,Bellerophontes
229,Bellona
230,Bendigeidfran
231,Beowulf
232,Bharata
233,Bhaskara
234,Bhima
235,Bhumi
236,Bile
237,Bilqis
238,Bláithín
239,Bláthíne
240,Bláthnaid
241,Bláthnat
242,Blodeuedd
243,Blodeuwedd
244,Boann
245,Bóinn
246,Boreas
247,Borghild
248,Borghildr
249,Brage
250,Bragi
251,Brahma
252,Brân
253,Bran 1
254,Bran 2
255,Branwen
256,Brígh
257,Brighid
258,Brigid
259,Brigit
260,Brijesha
261,Briseis
262,Brokkr
263,Brontes
264,Brünhild
265,Brunhild
266,Brynhild
267,Brynhildr
268,Byelobog
269,Cadmus
270,Cáel
271,Cai 2
272,Caishen
273,Calliope
274,Callirrhoe
275,Callisto 2
276,Calypso
277,Camilla
278,Cardea
279,Carme 2
280,Caspar
281,Cassandra
282,Cassiel
283,Cassiopea
284,Cassiopeia
285,Castiel
286,Castor
287,Céfiro
288,Céibhfhionn
289,Cephalus
290,Cepheus
291,Cerberus
292,Cerere
293,Ceres
294,Cernunnos
295,Chalchiuhtlicue
296,Chanda
297,Chandra
298,Chang'e
299,Charon
300,Chernobog
301,Chi 2
302,Chimalma
303,Chione
304,Chloe
305,Chloris
306,Chryseis
307,Chryses
308,Chthonia
309,Chukwu
310,Cian
311,Ciar
312,Circe
313,Cleena
314,Clementia
315,Clídna
316,Clio
317,Clíodhna
318,Clotho
319,Clytemnestra
320,Clytia
321,Coatlicue
322,Coeus
323,Conall
324,Conchobar
325,Conchobhar
326,Conchúr
327,Concordia
328,Conlaoch
329,Conn
330,Connla
331,Conor
332,Consus
333,Cora
334,Cormac
335,Cormacc
336,Coronis
337,Coyolxauhqui
338,Creiddylad
339,Crius
340,Cronus
341,Cú Chulainn
342,Cúchulainn
343,Culann
344,Culhwch
345,Cupid
346,Cupido
347,Cybele
348,Cynthia
349,Cytherea
350,Daedalus
351,Dagan
352,Dagda
353,Dagon
354,Daidalos
355,Dáire
356,Daireann
357,Dáirine
358,Dalia 2
359,Damayanti
360,Damocles
361,Damodara
362,Damokles
363,Damon
364,Danaë
365,Daphne
366,Dardanos
367,Dazbog
368,Dazhdbog
369,Deianeira
370,Deianira
371,Deimne
372,Deimos
373,Deirdre
374,Delia 1
375,Demeter 1
376,Demophon
377,Derdriu
378,Despoina
379,Devaraja
380,Devi
381,Diana
382,Diarmaid
383,Diarmait
384,Diarmuid
385,Dido
386,Dike
387,Dilipa
388,Dinesha
389,Diomedes
390,Dione 1
391,Dionysos
392,Dionysus
393,Dipaka
394,Discordia
395,Dismas
396,Djehuti
397,Doireann
398,Doirend
399,Donar
400,Doris
401,Draupadi
402,Drupada
403,Dumuzi
404,Dumuzid
405,Durga
406,Dushyanta
407,Dyaus
408,Dyaus Pita
409,Dylan
410,Ea 1
411,Eadán
412,Éadaoin
413,Éber
414,Echidna
415,Echo
416,Ehecatl
417,Éibhear
418,Éibhir
419,Eigyr
420,Eileithyia
421,Éimhear
422,Eir
423,Eirene
424,Eithne
425,El
426,Elagabalus
427,Elara
428,Electra
429,Elektra
430,Elil
431,Elissa 1
432,Elli 3
433,Ellil
434,Elpis
435,Embla
436,Emer
437,Endymion
438,Enki
439,Enkidu
440,Enlil
441,Enyo
442,Eógan
443,Eoghan
444,Eos
445,Epimetheus
446,Epona
447,Erato
448,Erebos
449,Erebus
450,Ereshkigal
451,Eris
452,Ériu
453,Erna 2
454,Eros
455,Étaín
456,Étan
457,Ethne
458,Ethniu
459,Etzel
460,Euadne
461,Euandros
462,Euanthe
463,Eudora
464,Eunomia
465,Euphrosyne
466,Europa
467,Europe
468,Euryalos
469,Euryalus
470,Eurydice
471,Eurydike
472,Euterpe
473,Evadne
474,Evander 1
475,Evandrus
476,Evanthe
477,Fachtna
478,Fauna
479,Faunus
480,Fearghas
481,Fedelm
482,Fedelmid
483,Fedlimid
484,Feidelm
485,Feidhelm
486,Feidlimid
487,Felicitas
488,Fenrir
489,Fereydoun
490,Fereydun
491,Fergus
492,Fiachna
493,Fiachra
494,Fiachrae
495,Finn 1
496,Finnguala
497,Fintan
498,Fion
499,Fionn
500,Fionnghuala
501,Fionnuala
502,Flora
503,Fortuna
504,Frea
505,Frey
506,Freya
507,Freyja
508,Freyr
509,Frig
510,Frigg
511,Frija
512,Frijjō
513,Fūjin
514,Fulgora
515,Fuxi
516,Gabija
517,Gaea
518,Gaia
519,Galatea
520,Galateia
521,Gandalf
522,Gandálfr
523,Ganesha
524,Ganymede
525,Ganymedes
526,Gargi
527,Gaspar
528,Gauri
529,Gayatri
530,Geb
531,Gefion
532,Gefjon
533,Gemini
534,Geraint
535,Gerd 2
536,Gerðr
537,Giano
538,Gilgamesh
539,Giove
540,Girisha
541,Giunone
542,Giv
543,Glaucus
544,Glaukos
545,Glooscap
546,Gobannos
547,Gofannon
548,Goibniu
549,Goldilocks
550,Gonggong
551,Gopala
552,Gopinatha
553,Goronwy
554,Gotama
555,Govannon
556,Govinda
557,Gowad
558,Gráinne
559,Grid
560,Grímhildr
561,Grimhilt
562,Gríðr
563,Gróa
564,Gronw
565,Gudrun
566,Guendoleu
567,Gula
568,Gundahar
569,Gunnar
570,Gunnarr
571,Gunnr
572,Gunther
573,Guðrún
574,Gwalchmai
575,Gwalchmei
576,Gwawl
577,Gwenddoleu
578,Gwenddydd
579,Gwenhwyfar
580,Gwydion
581,Gwyn
582,Gwythyr
583,Hadad
584,Hades
585,Hagano
586,Hagen
587,Haides
588,Halcyone
589,Halkyone
590,Hama
591,Hapi
592,Hari
593,Harisha
594,Harmonia
595,Hathor
596,Haumea
597,Haurvatat
598,Hebe
599,Heber 1
600,Hecate
601,Hector
602,Hecuba
603,Heidrun
604,Heilyn
605,Heimdall
606,Heimdallr
607,Heimir
608,Heiðrún
609,Hekabe
610,Hekate
611,Hektor
612,Hel
613,Helen
614,Helena
615,Helene
616,Helios
617,Helle 2
618,Hemera
619,Hengist
620,Hephaestus
621,Hephaistos
622,Hera
623,Heracles
624,Herakles
625,Hercules
626,Hermes
627,Hermione
628,Hero 1
629,Hersilia
630,Heru
631,Hestia
632,Hiʻiaka
633,Hildingr
634,Hildr
635,Hippolyta
636,Hippolyte 1
637,Hippolytos
638,Hoder
639,Hordad
640,Hormazd
641,Hormizd
642,Hormoz
643,Horos
644,Horsa
645,Horus
646,Hǫðr
647,Hrǫnn
648,Huangdi
649,Huanglong
650,Huitzilopochtli
651,Huld
652,Hulda 1
653,Hunahpu
654,Hut-Heru
655,Hvare Khshaeta
656,Hvare Xshaeta
657,Hyacinth 1
658,Hyacinthus
659,Hyakinthos
660,Hydra
661,Hyperion
662,Hypnos
663,Iacchus
664,Iah
665,Ianeira
666,Ianthe
667,Ianus
668,Iapetos
669,Iapetus
670,Iason
671,Icarus
672,Idalia
673,Idun
674,Idunn
675,Iemanjá
676,Ikaros
677,Ilithyia
678,Ilmarinen
679,Ilmatar
680,Ilu
681,Inanna
682,Inari
683,Indira
684,Indra
685,Indrajit
686,Indrani
687,Ing
688,Inti
689,Invidia
690,Io
691,Ioachim
692,Ioakeim
693,Iocasta
694,Iokaste
695,Iole
696,Ion 2
697,Ione
698,Iovis
699,Iphigeneia
700,Iphigenia
701,Iqbi-Damiq
702,Irene
703,Iris
704,Iset
705,Isha
706,Ishkur
707,Ishtar
708,Iside
709,Isis
710,Ismene
711,Israfil
712,Italus
713,Iðunn
714,Itzamna
715,Iuno
716,Iuppiter
717,Iuturna
718,Iuventas
719,Ixchel
720,Izanagi
721,Izanami
722,Izrail
723,Jagadisha
724,Jagannatha
725,Jam
726,Jamshed
727,Jamsheed
728,Jamshid
729,Janaína
730,Janus
731,Jarl
732,Jason
733,Jasper
734,Jaya
735,Jayanta
736,Jayanti
737,Jeremiel
738,Jimmu
739,Joachim
740,Jocasta
741,Jóhonaa'éí
742,Jörmungandr
743,Jǫrmungandr
744,Joukahainen
745,Jove
746,Juno
747,Junon
748,Júpiter
749,Jupiter
750,Juturna
751,Juventas
752,Kadmos
753,Kalervo
754,Kaleva
755,Kalevi
756,Kali 1
757,Kalliope
758,Kallirrhoe
759,Kallisto
760,Kalyani
761,Kalypso
762,Kama
763,Kamakshi
764,Kamala
765,Kāne
766,Kanti
767,Kapila
768,Kára
769,Karme
770,Karna
771,Karthikeyan
772,Kartikeya
773,Kassandra
774,Kassiopeia
775,Kastor
776,Katayoun
777,Kausalya
778,Kaveh
779,K'awiil
780,K'awil
781,Kay 2
782,Kephalos
783,Kepheus
784,Kerberos
785,Khnum
786,Khonsu
787,Khordad
788,Khurshid
789,Ki
790,K'inich
791,Kirke
792,Kittum
793,Kleio
794,Klotho
795,Klytaimnestra
796,Klytië
797,Koios
798,Kore
799,Korë
800,Koronis
801,Kratos
802,Kreios
803,Kriemhild
804,Krishna
805,Kronos
806,Kshathra Vairya
807,K'uk'ulkan
808,Kullervo
809,Kumara
810,Kumari
811,Kunti
812,Kybele
813,Kyllikki
814,Kynthia
815,Kythereia
816,Lachesis
817,Lada
818,Laertes
819,Laima
820,Laios
821,Laius
822,Lakshmana
823,Lakshmi
824,Lalita
825,Lamia 2
826,Laocoön
827,Laodice
828,Laodike
829,Laokoon
830,Lara 2
831,Larisa
832,Larissa
833,Larunda
834,Latona
835,Lauma
836,Laverna
837,Lavinia
838,Leander
839,Leandros
840,Lech
841,Leda
842,Leigong
843,Lemminkäinen
844,Ler
845,Leto
846,Leucippus
847,Leukippos
848,Levana 2
849,Liber
850,Libitina
851,Ligeia
852,Lilith
853,Linos
854,Linus
855,Lir
856,Lleu
857,Llew
858,Lludd
859,Llŷr
860,Llyr
861,Lóegaire
862,Loke
863,Loki
864,Longwang
865,Louhi
866,Loviatar
867,Lú
868,Lucifer
869,Lucina
870,Lucretia
871,Lug
872,Lugaid
873,Lugalbanda
874,Lugh
875,Lughaidh
876,Lugos
877,Lugus
878,Luna
879,Lycurgus
880,Lycus
881,Lykos
882,Lykourgos
883,Lysithea
884,Lyssa 2
885,Maat
886,Mabon
887,Macsen
888,Madhava
889,Madhavi
890,Maera
891,Maeve
892,Magni
893,Mahesha
894,Maia 1
895,Maia 2
896,Maira
897,Manannán
898,Manawydan
899,Mani 1
900,Manoja
901,Manu 1
902,Maponos
903,Māra
904,Marama
905,Marduk
906,Mari 3
907,Mars
908,Marte 2
909,Marzanna 2
910,Math
911,Matrona 2
912,Māui
913,Maximón
914,Maya 1
915,Méabh
916,Meadhbh
917,Medb
918,Medea
919,Medeia
920,Medousa
921,Medraut
922,Medrod
923,Medusa
924,Megaera
925,Megaira
926,Mehr
927,Mehrab
928,Mehrnaz
929,Melaina
930,Melanthios
931,Melchior
932,Melete
933,Melia
934,Melissa
935,Melita
936,Melite
937,Melpomene
938,Melqart
939,Melusine
940,Menelaos
941,Menelaus
942,Mentor
943,Mercurius
944,Mercury
945,Merope
946,Metis
947,Metztli
948,Meztli
949,Mictlantecuhtli
950,Midas
951,Mielikki
952,Milda
953,Mina 2
954,Minakshi
955,Minerva
956,Minos
957,Mithra
958,Mithras
959,Mitra 1
960,Mneme
961,Mnemosyne
962,Modred
963,Modron
964,Mohana
965,Mohini
966,Mokosh
967,Montu
968,Morana
969,Mordad
970,Mordred
971,Morpheus
972,Morrígan
973,Mórríghan
974,Mór-Ríoghain
975,Mot
976,Muireann
977,Muirenn
978,Muirgen
979,Muirne
980,Mukesha
981,Mulan
982,Murali
983,Murugan
984,Mut
985,Myles 2
986,Myrddin
987,Myrto
988,Nabu
989,Naenia
990,Nagendra
991,Nahid
992,Nairyosangha
993,Nala 1
994,Nanabozho
995,Nanabush
996,Nanaea
997,Nanaia
998,Nanaya
999,Nanda
1000,Nanna 1
1001,Nanna 2
1002,Naoise
1003,Narayana
1004,Narcissus
1005,Narkissos
1006,Nausicaa
1007,Nausikaa
1008,Neas
1009,Neasa
1010,Nebet-Hut
1011,Nechtan
1012,Neilos
1013,Neith
1014,Nemesis
1015,Neoptolemos
1016,Neoptolemus
1017,Nephele
1018,Nephthys
1019,Neptune
1020,Neptuno
1021,Neptunus
1022,Nereus
1023,Nerthus
1024,Nerþuz
1025,Ness 1
1026,Nessa 3
1027,Nestor
1028,Nettuno
1029,Netuno
1030,Níam
1031,Niamh
1032,Nike
1033,Nikephoros
1034,Nilus
1035,Ningal
1036,Ninhursag
1037,Ninisina
1038,Ninlil
1039,Ninsumun
1040,Ninsun
1041,Ninurta
1042,Niobe
1043,Nisus
1044,Nit
1045,Njord
1046,Njǫrðr
1047,Nodens
1048,Noíse
1049,Nokomis
1050,Nona 1
1051,Notos
1052,Notus
1053,Nox
1054,Nu
1055,Nuada
1056,Nuadha
1057,Nuadu
1058,Nudd
1059,Nuha 2
1060,Numitor
1061,Nut
1062,Nüwa
1063,Nyx
1064,Nyyrikki
1065,Ọbatala
1066,Oceanus
1067,Oddrún
1068,Oden
1069,Odin
1070,Odysseus
1071,Oedipus
1072,Óengus
1073,Oenone
1074,Oidipous
1075,Oinone
1076,Oisín
1077,Oissíne
1078,Okeanos
1079,Ōkuninushi
1080,Ọlọrun
1081,Olwen
1082,Onnophris
1083,Onouphrios
1084,Onuphrius
1085,Orestes
1086,Orion
1087,Oriṣanla
1088,Ormazd
1089,Orpheus
1090,Ǫrvar
1091,Orvar
1092,Oscar
1093,Osiris
1094,Ọṣun
1095,Óðinn
1096,Óttarr
1097,Ourania
1098,Ouranos
1099,Oxalá
1100,Oxum
1101,Pachamama
1102,Padma
1103,Padmavati
1104,Pallas 1
1105,Pallas 2
1106,Pan
1107,Pandora
1108,Pangu
1109,Pankaja
1110,Papa
1111,Paris 1
1112,Partha
1113,Parthalán
1114,Parthenia
1115,Parthenope
1116,Partholón
1117,Parvati
1118,Patroclus
1119,Patroklos
1120,Pax
1121,Pegasus
1122,Pekko
1123,Pele
1124,Peleus
1125,Pelias
1126,Penelope
1127,Peredur
1128,Persephone
1129,Perseus
1130,Perun
1131,Phaedra
1132,Phaenna
1133,Phaidra
1134,Phanuel
1135,Pheme
1136,Philander
1137,Philandros
1138,Philoctetes
1139,Philoktetes
1140,Philomela
1141,Philomele
1142,Philophrosyne
1143,Phineus
1144,Phobos
1145,Phoebe
1146,Phoebus
1147,Phoibe
1148,Phoibos
1149,Phrixos
1150,Phrixus
1151,Phyllis
1152,Pistis
1153,Pitambara
1154,Pleione
1155,Plouton
1156,Pluto
1157,Pollux
1158,Polydeukes
1159,Polyhymnia
1160,Polymnia
1161,Polyphemos
1162,Polyphemus
1163,Polyphonte
1164,Polyxena
1165,Polyxene
1166,Pomona
1167,Pontos
1168,Pontus 2
1169,Poseidon
1170,Prabhakara
1171,Prabhu
1172,Pramoda
1173,Praxidike
1174,Praxis
1175,Priam
1176,Priamos
1177,Priapos
1178,Priapus
1179,Pritha
1180,Prithvi
1181,Priya
1182,Prometheus
1183,Proserpina
1184,Proserpine
1185,Proteus
1186,Pryderi
1187,Psamathe
1188,Psyche
1189,Ptah
1190,Puck
1191,Pumay
1192,Purushottama
1193,Pwyll
1194,Pygmalion
1195,Pyrrhos
1196,Pyrrhus
1197,Pythios
1198,Qaftzi'el
1199,Qinglong
1200,Quaoar
1201,Quetzalcoatl
1202,Quirinus
1203,Q'uq'umatz
1204,Ra
1205,Radha
1206,Radhika
1207,Raghu
1208,Raguel
1209,Raiden
1210,Raijin
1211,Rajani
1212,Ram 3
1213,Rama 1
1214,Rama 2
1215,Ramachandra
1216,Ramakanta
1217,Raman 2
1218,Ramana
1219,Ramesha
1220,Rameshvara
1221,Ramiel
1222,Rán
1223,Rangi
1224,Rashn
1225,Rashnu
1226,Rati
1227,Ravi
1228,Ravindra
1229,Raziel
1230,Re
1231,Remus
1232,Reva
1233,Rhea
1234,Rheia
1235,Rheie
1236,Rhiannon
1237,Rigantona
1238,Ríghnach
1239,Ríoghnach
1240,Romulus
1241,Rostam
1242,Rukmini
1243,Saam
1244,Sabia
1245,Sadb
1246,Sadbh
1247,Sadhbh
1248,Sága
1249,Saga
1250,Salacia
1251,Sam 2
1252,Samael
1253,Sampo
1254,Sandhya
1255,Sanjaya
1256,Saraid
1257,Sárait
1258,Saramama
1259,Saraswati
1260,Sarpedon
1261,Sati
1262,Satisha
1263,Saturn
1264,Saturnus
1265,Saule 1
1266,Saulė
1267,Sauliā
1268,Savitr
1269,Savitri
1270,Scáthach
1271,Sedna
1272,Ségdae
1273,Seilenos
1274,Sekhmet
1275,Selena
1276,Selene
1277,Semele
1278,Seppo 1
1279,Serapis
1280,Serket
1281,Set
1282,Seth 2
1283,Shahrivar
1284,Shailaja
1285,Shakti
1286,Shakuntala
1287,Shalim
1288,Shamash
1289,Shams
1290,Shani 2
1291,Shankara
1292,Shanta
1293,Shantanu
1294,Shiva 1
1295,Shivali
1296,Shivani
1297,Shri
1298,Shridevi
1299,Shripati
1300,Shulmanu
1301,Shyama
1302,Siavash
1303,Siegfried
1304,Sieglinde
1305,Sif
1306,Sigmund
1307,Sigmundr
1308,Signý
1309,Sigrún
1310,Sigurd
1311,Sigurðr
1312,Silenus
1313,Silvanus
1314,Silvia
1315,Silvius
1316,Simon 2
1317,Sin
1318,Sinann
1319,Sindri
1320,Sionann
1321,Sita
1322,Siv
1323,Šiwa
1324,Skadi
1325,Skanda
1326,Skaði
1327,Skuld
1328,Sláine
1329,Sobek
1330,Sohrab
1331,Sopdet
1332,Soroush
1333,Sosruko
1334,Spes
1335,Sraosha
1336,Srosh
1337,Stribog
1338,Subrahmanya
1339,Su'en
1340,Suibhne
1341,Suibne
1342,Suijin
1343,Sumati
1344,Summanus
1345,Sundara
1346,Sunita
1347,Surendra
1348,Suresha
1349,Surya
1350,Susanoo
1351,Sushila
1352,Sutekh
1353,Svanhild
1354,Svanhildr
1355,Svantovit
1356,Svarog
1357,Svetovid
1358,Sweeney
1359,Syavarshan
1360,Tadg
1361,Tadhg
1362,Tahmina
1363,Tahmuras
1364,Taliesin
1365,Tammuz
1366,Tāne
1367,Tangaroa
1368,Tanis
1369,Tanit
1370,Tanith
1371,Tapio
1372,Tara 2
1373,Taran
1374,Taranis
1375,Tarhunna
1376,Tarhunz
1377,Tatius
1378,Taweret
1379,Taxma Urupi
1380,Tellervo
1381,Terminus
1382,Terpsichore
1383,Teshub
1384,Tethys
1385,Tezcatlipoca
1386,Thalassa
1387,Thaleia
1388,Thalia
1389,Thanatos
1390,Theano
1391,Theia
1392,Themis
1393,Theseus
1394,Thetis
1395,Thisbe
1396,Thor
1397,Þórr
1398,Thoth
1399,Þrymr
1400,Þunor
1401,Þunraz
1402,Tiamat
1403,Tisiphone
1404,Tiw
1405,Tīwaz
1406,Tlaloc
1407,Tohil
1408,Tonatiuh
1409,Toutatis
1410,Triton
1411,Troilos
1412,Troilus
1413,Trym
1414,Tsukuyomi
1415,Tur
1416,Turnus
1417,Tuulikki
1418,Tyche
1419,Tychon
1420,Typhon
1421,Týr
1422,Tyr
1423,Ukko
1424,Ulysses
1425,Uma
1426,Urania
1427,Uranus
1428,Urd
1429,Urmazd
1430,Urðr
1431,Usha
1432,Ushas
1433,Uther
1434,Uthyr
1435,Uttara
1436,Utu
1437,Vahagn
1438,Väinämöinen
1439,Vaishnavi
1440,Valli
1441,Vanadís
1442,Varuna
1443,Vasanta
1444,Vasu
1445,Vata
1446,Vayu
1447,Veles
1448,Vellamo
1449,Vena
1450,Venere
1451,Vénus
1452,Vênus
1453,Venus
1454,Verdandi
1455,Verethraghna
1456,Veritas
1457,Verðandi
1458,Vesper
1459,Vesta
1460,Victoria
1461,Vidar
1462,Vidya
1463,Vijaya
1464,Vikrama
1465,Viracocha
1466,Viraja
1467,Vishnu
1468,Víðarr
1469,Vohu Manah
1470,Volos
1471,Völund
1472,Vǫlundr
1473,Vulcan
1474,Vulcanus
1475,Wayland
1476,Weland
1477,Wēlandaz
1478,Wieland
1479,Wodan
1480,Wōdanaz
1481,Woden
1482,Wotan
1483,Xanthe
1484,Xanthos
1485,Xbalanque
1486,Xochipilli
1487,Xochiquetzal
1488,Xolotl
1489,Xquic
1490,Xshathra Vairya
1491,Yam
1492,Yama 1
1493,Yamanu
1494,Yamanut
1495,Yami
1496,Yemanjá
1497,Yemayá
1498,Yemọja
1499,Yeruslan
