,0
281,Riku 2
282,Rikuto
283,Rin
284,Rina 4
285,Rio 2
286,Rokuro
287,Rokurō
288,Rokurou
289,Ryo
290,Ryō
291,Ryōichi
292,Ryoichi
293,Ryōsuke
294,Ryōta
295,Ryota
296,Ryou
297,Ryouichi
298,Ryousuke
299,Ryouta
300,Ryū
301,Ryūji
302,Ryūnosuke
303,Ryuu
304,Ryuuji
305,Ryuunosuke
306,Saburo
307,Saburō
308,Saburou
309,Sachie
310,Sachiko
311,Saki
312,Sakiko
313,Sakura
314,Sakurako
315,Saori
316,Satomi
317,Satoshi
318,Sayaka
319,Sayuri
320,Seiko
321,Setsuko
322,Shichiro
323,Shichirō
324,Shichirou
325,Shigeko
326,Shigeo
327,Shigeru
328,Shin
329,Shingo
330,Shin'ichi
331,Shinji
332,Shinju
333,Shinobu
334,Shinsuke
335,Shin'ya
336,Shion
337,Shiori
338,Shiro
339,Shirō
340,Shirou
341,Shizuka
342,Shizuko
343,Sho
344,Shō
345,Shōhei
346,Shōji
347,Shōta
348,Shota
349,Shou
350,Shouhei
351,Shouji
352,Shouta
353,Shun 2
354,Sōma
355,Sora
356,Sōta
357,Sota
358,Souma
359,Souta
360,Sumiko
361,Sumire
362,Susumu
363,Suzu
364,Suzume
365,Tadashi
366,Taichi
367,Taiki
368,Takahiro
369,Takako
370,Takara
371,Takashi
372,Takehiko
373,Takeo
374,Takeshi
375,Takuma
376,Takumi
377,Takuto
378,Takuya
379,Tamiko
380,Taro
381,Tarō
382,Tarou
383,Tatsuo
384,Tatsuya
385,Tetsuya
386,Tomiko
387,Tomoko
388,Tomomi
389,Tooru
390,Tōru
391,Toshiaki
392,Toshiko
393,Toshirō
394,Toyoko
395,Tsubaki
396,Tsubame
397,Tsubasa
398,Tsukasa
399,Tsukiko
400,Tsuneo
401,Tsuru
402,Tsuyoshi
403,Ume
404,Umeko
405,Wakana
406,Yaeko
407,Yamato
408,Yasu 1
409,Yasuko
410,Yōko
411,Yoko
412,Yori
413,Yoshi
414,Yoshie
415,Yoshiko
416,Yoshimitsu
417,Yoshio
418,Yoshiro
419,Yoshirō
420,Yoshirou
421,Yōsuke
422,Yosuke
423,Yōta
424,Youko
425,Yousuke
426,Youta
427,Yū
428,Yua
429,Yūdai
430,Yui
431,Yuina
432,Yūji
433,Yūka
434,Yuka
435,Yūki
436,Yuki
437,Yukiko
438,Yukio
439,Yūko
440,Yuko
441,Yūma
442,Yume
443,Yumi
444,Yumiko
445,Yūna
446,Yūri
447,Yuri 2
448,Yūta
449,Yutaka
450,Yūto
451,Yuu
452,Yuudai
453,Yuuji
454,Yuuka
455,Yuuki
456,Yuuko
457,Yuuma
458,Yuuna
459,Yuuri
460,Yuuta
461,Yuuto
462,Yuzuki
463,Yuzuru
